# INaturalist Research-grade observations of plants in the Holosiiv forest area (aprox.), as of 13.03.2024
# GBIF.org (13 March 2024) GBIF Occurrence Download https://doi.org/10.15468/dl.7nrymj
#---------------------------------------------------------------------------------------------------------
gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4525310780	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/199835172	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Chelidonium	Chelidonium majus		SPECIES	Chelidonium majus L.	Chelidonium majus		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.385921	30.518435	5.0						2024-02-19T17:13	19	2	2024	5334186	5334186	HUMAN_OBSERVATION	iNaturalist	Observations	199835172		Andrii Churilov	2024-02-19T21:41:38	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T22:04:39.724Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4525305717	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/199833975	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Lamium	Lamium galeobdolon		SPECIES	Lamium galeobdolon (L.) L.	Lamium galeobdolon		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.381542	30.515974	5.0						2024-02-19T16:13	19	2	2024	2927324	2927324	HUMAN_OBSERVATION	iNaturalist	Observations	199833975		Andrii Churilov	2024-02-19T21:27:36	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T21:10:03.535Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4525301392	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/199834898	Plantae	Tracheophyta	Magnoliopsida	Rosales	Urticaceae	Urtica	Urtica dioica		SPECIES	Urtica dioica L.	Urtica dioica		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.378543	30.515475	5.0						2024-02-19T16:27	19	2	2024	7960979	7960979	HUMAN_OBSERVATION	iNaturalist	Observations	199834898		Andrii Churilov	2024-02-19T21:38:02	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T23:07:06.107Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4525295631	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/199834907	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Dryopteridaceae	Dryopteris	Dryopteris carthusiana		SPECIES	Dryopteris carthusiana (Vill.) H.P.Fuchs	Dryopteris carthusiana		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.377981	30.521805	5.0						2024-02-19T16:37	19	2	2024	5275149	5275149	HUMAN_OBSERVATION	iNaturalist	Observations	199834907		Andrii Churilov	2024-02-19T21:38:04	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T22:03:18.245Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4525289598	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/199833967	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Dryopteridaceae	Dryopteris	Dryopteris carthusiana		SPECIES	Dryopteris carthusiana (Vill.) H.P.Fuchs	Dryopteris carthusiana		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.383407	30.51659	5.0						2024-02-19T16:05	19	2	2024	5275149	5275149	HUMAN_OBSERVATION	iNaturalist	Observations	199833967		Andrii Churilov	2024-02-19T21:27:33	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T20:59:56.036Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4525286750	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/199834904	Plantae	Tracheophyta	Magnoliopsida	Piperales	Aristolochiaceae	Asarum	Asarum europaeum		SPECIES	Asarum europaeum L.	Asarum europaeum		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.378027	30.521736	5.0						2024-02-19T16:36	19	2	2024	7313595	7313595	HUMAN_OBSERVATION	iNaturalist	Observations	199834904		Andrii Churilov	2024-02-19T21:38:03	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T22:04:06.233Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4525286741	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/199833954	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Poa	Poa nemoralis		SPECIES	Poa nemoralis L.	Poa nemoralis		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.385409	30.518126	5.0						2024-02-19T15:59	19	2	2024	2704300	2704300	HUMAN_OBSERVATION	iNaturalist	Observations	199833954		Andrii Churilov	2024-02-19T21:27:30	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T22:04:06.201Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4525270644	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/199833972	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Dryopteridaceae	Dryopteris	Dryopteris carthusiana		SPECIES	Dryopteris carthusiana (Vill.) H.P.Fuchs	Dryopteris carthusiana		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.382425	30.516615	5.0						2024-02-19T16:09	19	2	2024	5275149	5275149	HUMAN_OBSERVATION	iNaturalist	Observations	199833972		Andrii Churilov	2024-02-19T21:27:35	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T21:59:57.569Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4525243584	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/199834919	Plantae	Tracheophyta	Magnoliopsida	Santalales	Viscaceae	Viscum	Viscum album	album	SUBSPECIES	Viscum album subsp. album	Viscum album album		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.377102	30.524437	15.0						2024-02-19T16:44	19	2	2024	7295709	2889828	HUMAN_OBSERVATION	iNaturalist	Observations	199834919		Andrii Churilov	2024-02-19T21:38:05	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T20:53:01.718Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4525236721	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/199835163	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Geum	Geum urbanum		SPECIES	Geum urbanum L.	Geum urbanum		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.377601	30.522915	8.0						2024-02-19T16:48	19	2	2024	5369652	5369652	HUMAN_OBSERVATION	iNaturalist	Observations	199835163		Andrii Churilov	2024-02-19T21:41:36	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T22:05:06.706Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4525232888	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/199834915	Plantae	Tracheophyta	Magnoliopsida	Fagales	Betulaceae	Corylus	Corylus avellana		SPECIES	Corylus avellana L.	Corylus avellana		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.377209	30.523771	5.0						2024-02-19T16:41	19	2	2024	2875979	2875979	HUMAN_OBSERVATION	iNaturalist	Observations	199834915		Andrii Churilov	2024-02-19T21:38:05	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T21:10:30.091Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4525232879	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/199833965	Plantae	Tracheophyta	Magnoliopsida	Piperales	Aristolochiaceae	Asarum	Asarum europaeum		SPECIES	Asarum europaeum L.	Asarum europaeum		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.384307	30.517605	5.0						2024-02-19T16:03	19	2	2024	7313595	7313595	HUMAN_OBSERVATION	iNaturalist	Observations	199833965		Andrii Churilov	2024-02-19T21:27:32	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T21:10:30.077Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4525231667	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/199835170	Plantae	Tracheophyta	Magnoliopsida	Piperales	Aristolochiaceae	Asarum	Asarum europaeum		SPECIES	Asarum europaeum L.	Asarum europaeum		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.38562	30.518453	5.0						2024-02-19T17:13	19	2	2024	7313595	7313595	HUMAN_OBSERVATION	iNaturalist	Observations	199835170		Andrii Churilov	2024-02-19T21:41:37	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T22:12:48.040Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4525231665	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/199834900	Plantae	Tracheophyta	Magnoliopsida	Santalales	Viscaceae	Viscum	Viscum album	album	SUBSPECIES	Viscum album subsp. album	Viscum album album		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.378224	30.520487	10.0						2024-02-19T16:34	19	2	2024	7295709	2889828	HUMAN_OBSERVATION	iNaturalist	Observations	199834900		Andrii Churilov	2024-02-19T21:38:02	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T22:12:48.037Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4522724890	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/199033987	Plantae	Bryophyta	Bryopsida	Hypnales	Pylaisiaceae	Pylaisia	Pylaisia polyantha		SPECIES	Pylaisia polyantha (Hedw.) Schimp.	Pylaisia polyantha		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.38538	30.51857	5.0						2024-02-11T15:19:31	11	2	2024	2682503	2682503	HUMAN_OBSERVATION	iNaturalist	Observations	199033987		Stefan Gey	2024-02-14T07:10:42	CC_BY_NC_4_0	Aleksandr_Levon	Aleksandr_Levon			2024-03-08T22:02:55.885Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4522717216	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/199034975	Plantae	Tracheophyta	Magnoliopsida	Fagales	Betulaceae	Carpinus	Carpinus betulus		SPECIES	Carpinus betulus L.	Carpinus betulus		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.38659	30.51739	5.0						2024-02-11T15:10:08	11	2	2024	2875818	2875818	HUMAN_OBSERVATION	iNaturalist	Observations	199034975		Aleksandr_Levon	2024-02-11T20:23:06	CC_BY_NC_4_0	Aleksandr_Levon	Aleksandr_Levon			2024-03-08T22:04:00.344Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4522676140	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/198734794	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Helichrysum	Helichrysum arenarium		SPECIES	Helichrysum arenarium (L.) Moench	Helichrysum arenarium		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.366497	30.497688	2448.0						2020-07-05T19:38	5	7	2020	3131809	3131809	HUMAN_OBSERVATION	iNaturalist	Observations	198734794		Olha Yaroshko	2024-02-08T16:12:18	CC_BY_NC_4_0	Olha Yaroshko	Olha Yaroshko			2024-03-08T21:49:11.743Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4522670146	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/198734796	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Anthyllis	Anthyllis vulneraria		SPECIES	Anthyllis vulneraria L.	Anthyllis vulneraria		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.366497	30.497688	2448.0						2020-07-05T19:39	5	7	2020	5352367	5352367	HUMAN_OBSERVATION	iNaturalist	Observations	198734796		Olha Yaroshko	2024-02-08T16:12:19	CC_BY_NC_4_0	Olha Yaroshko	Olha Yaroshko			2024-03-08T22:03:56.853Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4522669005	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/198734801	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Plantaginaceae	Veronica	Veronica longifolia		SPECIES	Veronica longifolia L.	Veronica longifolia		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.366497	30.497688	2448.0						2020-07-11T17:01	11	7	2020	3172118	3172118	HUMAN_OBSERVATION	iNaturalist	Observations	198734801		Olha Yaroshko	2024-02-08T16:12:21	CC_BY_NC_4_0	Olha Yaroshko	Olha Yaroshko			2024-03-08T21:10:57.393Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4522669004	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/198734771	Plantae	Tracheophyta	Magnoliopsida	Asterales	Campanulaceae	Campanula	Campanula persicifolia		SPECIES	Campanula persicifolia L.	Campanula persicifolia		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.366497	30.497688	2448.0						2020-06-19T20:14	19	6	2020	5411475	5411475	HUMAN_OBSERVATION	iNaturalist	Observations	198734771		Olha Yaroshko	2024-02-08T16:12:12	CC_BY_NC_4_0	Olha Yaroshko	Olha Yaroshko			2024-03-08T21:10:57.390Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4522667030	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/198734808	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Eryngium	Eryngium planum		SPECIES	Eryngium planum L.	Eryngium planum		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.366497	30.497688	2448.0						2020-07-11T17:09	11	7	2020	3034393	3034393	HUMAN_OBSERVATION	iNaturalist	Observations	198734808		Olha Yaroshko	2024-02-08T16:12:22	CC_BY_NC_4_0	Olha Yaroshko	Olha Yaroshko			2024-03-08T20:51:54.357Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4522659748	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/198734800	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Plantaginaceae	Veronica	Veronica longifolia		SPECIES	Veronica longifolia L.	Veronica longifolia		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.366497	30.497688	2448.0						2020-07-11T17:01	11	7	2020	3172118	3172118	HUMAN_OBSERVATION	iNaturalist	Observations	198734800		Olha Yaroshko	2024-02-08T16:12:20	CC_BY_NC_4_0	Olha Yaroshko	Olha Yaroshko			2024-03-08T21:12:15.095Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4522659747	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/198734770	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Orobanchaceae	Phelipanche	Phelipanche arenaria		SPECIES	Phelipanche arenaria (Borkh.) Pomel	Phelipanche arenaria		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.366497	30.497688	2448.0						2020-06-19T20:07	19	6	2020	3729246	3729246	HUMAN_OBSERVATION	iNaturalist	Observations	198734770		Olha Yaroshko	2024-02-08T16:12:11	CC_BY_NC_4_0	Olha Yaroshko	Olha Yaroshko			2024-03-08T21:12:15.095Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4522659156	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/198734805	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Betonica	Betonica officinalis		SPECIES	Betonica officinalis L.	Betonica officinalis		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.366497	30.497688	2448.0						2020-07-11T17:08	11	7	2020	2927280	2927280	HUMAN_OBSERVATION	iNaturalist	Observations	198734805		Olha Yaroshko	2024-02-08T16:12:22	CC_BY_NC_4_0	Olha Yaroshko	Olha Yaroshko			2024-03-08T21:09:24.341Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4522656042	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/198734818	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Genista	Genista tinctoria		SPECIES	Genista tinctoria L.	Genista tinctoria		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.366497	30.497688	2448.0						2020-07-11T17:29	11	7	2020	5347612	5347612	HUMAN_OBSERVATION	iNaturalist	Observations	198734818		Olha Yaroshko	2024-02-08T16:12:26	CC_BY_NC_4_0	Olha Yaroshko	Olha Yaroshko			2024-03-08T23:06:34.373Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4522649977	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/198744190	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pulmonaria	Pulmonaria obscura		SPECIES	Pulmonaria obscura Dumort.	Pulmonaria obscura		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.373176	30.506957	1521.0						2019-03-24T17:03	24	3	2019	5439925	5439925	HUMAN_OBSERVATION	iNaturalist	Observations	198744190		Olha Yaroshko	2024-02-08T18:38:18	CC_BY_NC_4_0	Olha Yaroshko	Olha Yaroshko			2024-03-08T22:12:19.896Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4522640330	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/198734795	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Anthyllis	Anthyllis vulneraria		SPECIES	Anthyllis vulneraria L.	Anthyllis vulneraria		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.366497	30.497688	2448.0						2020-07-05T19:39	5	7	2020	5352367	5352367	HUMAN_OBSERVATION	iNaturalist	Observations	198734795		Olha Yaroshko	2024-02-08T16:12:19	CC_BY_NC_4_0	Olha Yaroshko	Olha Yaroshko			2024-03-08T22:03:52.150Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4522639994	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/198734772	Plantae	Tracheophyta	Magnoliopsida	Asterales	Campanulaceae	Campanula	Campanula persicifolia		SPECIES	Campanula persicifolia L.	Campanula persicifolia		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.366497	30.497688	2448.0						2020-06-19T20:15	19	6	2020	5411475	5411475	HUMAN_OBSERVATION	iNaturalist	Observations	198734772		Olha Yaroshko	2024-02-08T16:12:13	CC_BY_NC_4_0	Olha Yaroshko	Olha Yaroshko			2024-03-08T23:13:21.760Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4522638875	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/198734790	Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvulus	Convolvulus arvensis		SPECIES	Convolvulus arvensis L.	Convolvulus arvensis		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.366497	30.497688	2448.0						2020-06-26T20:44	26	6	2020	2928390	2928390	HUMAN_OBSERVATION	iNaturalist	Observations	198734790		Olha Yaroshko	2024-02-08T16:12:18	CC_BY_NC_4_0	Olha Yaroshko	Olha Yaroshko			2024-03-08T21:46:51.106Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4522632058	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/198744189	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Scilla	Scilla bifolia		SPECIES	Scilla bifolia L.	Scilla bifolia		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.372081	30.502666	1351.0						2019-03-23T16:04	23	3	2019	2767506	2767506	HUMAN_OBSERVATION	iNaturalist	Observations	198744189		Olha Yaroshko	2024-02-08T18:38:17	CC_BY_NC_4_0	Olha Yaroshko	Olha Yaroshko			2024-03-08T22:01:56.039Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4522631971	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/198734799	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Trifolium	Trifolium arvense		SPECIES	Trifolium arvense L.	Trifolium arvense		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.366497	30.497688	2448.0						2020-07-05T19:44	5	7	2020	5359246	5359246	HUMAN_OBSERVATION	iNaturalist	Observations	198734799		Olha Yaroshko	2024-02-08T16:12:20	CC_BY_NC_4_0	Olha Yaroshko	Olha Yaroshko			2024-03-08T22:01:55.772Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4522627983	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/198734812	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Eryngium	Eryngium planum		SPECIES	Eryngium planum L.	Eryngium planum		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.366497	30.497688	2448.0						2020-07-11T17:10	11	7	2020	3034393	3034393	HUMAN_OBSERVATION	iNaturalist	Observations	198734812		Olha Yaroshko	2024-02-08T16:12:23	CC_BY_NC_4_0	Olha Yaroshko	Olha Yaroshko			2024-03-08T21:59:16.640Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4522620175	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/198734815	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Plantaginaceae	Gratiola	Gratiola officinalis		SPECIES	Gratiola officinalis L.	Gratiola officinalis		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.366497	30.497688	2448.0						2020-07-11T17:18	11	7	2020	3171915	3171915	HUMAN_OBSERVATION	iNaturalist	Observations	198734815		Olha Yaroshko	2024-02-08T16:12:25	CC_BY_NC_4_0	Olha Yaroshko	Olha Yaroshko			2024-03-08T21:08:49.888Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4522618966	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/198734822	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus saxatilis		SPECIES	Rubus saxatilis L.	Rubus saxatilis		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.366497	30.497688	2448.0						2020-07-11T17:45	11	7	2020	2992808	2992808	HUMAN_OBSERVATION	iNaturalist	Observations	198734822		Olha Yaroshko	2024-02-08T16:12:27	CC_BY_NC_4_0	Olha Yaroshko	Olha Yaroshko			2024-03-08T21:51:49.591Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4522614903	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/198734773	Plantae	Tracheophyta	Magnoliopsida	Rosales	Ulmaceae	Ulmus	Ulmus laevis		SPECIES	Ulmus laevis Pall.	Ulmus laevis		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.366497	30.497688	2448.0						2020-06-23T17:13	23	6	2020	7303616	7303616	HUMAN_OBSERVATION	iNaturalist	Observations	198734773		Olha Yaroshko	2024-02-08T16:12:13	CC_BY_NC_4_0	Olha Yaroshko	Olha Yaroshko			2024-03-08T21:12:46.283Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
